serial_number,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
181,Polkadot,DOT,2021-02-17 23:59:59,32.3479,29.7328,30.1643,31.9867,4292546900.12,29077428853.21
182,Polkadot,DOT,2021-02-18 23:59:59,32.5783,30.6299,31.9814,31.1806,1992921510.93,29226703998.93
183,Polkadot,DOT,2021-02-19 23:59:59,34.9897,29.6276,31.1881,34.7922,3466759116.14,31650533003.03
184,Polkadot,DOT,2021-02-20 23:59:59,42.0631,34.7971,34.7971,39.2422,6056666197.8,35712761350.45
185,Polkadot,DOT,2021-02-21 23:59:59,40.4746,38.1545,39.1712,39.6962,3721239426.56,36134675189.95
186,Polkadot,DOT,2021-02-22 23:59:59,39.6963,31.3626,39.6963,37.6895,5770512363.01,34365198828.32
187,Polkadot,DOT,2021-02-23 23:59:59,37.7142,26.7576,37.6649,34.3008,7502138161.95,31292320713.93
188,Polkadot,DOT,2021-02-24 23:59:59,36.7526,31.9754,34.3309,33.6335,4724242061.86,30706882058.91
189,Polkadot,DOT,2021-02-25 23:59:59,35.0792,31.0593,33.6212,31.0807,3470266685.26,28386405741.51
190,Polkadot,DOT,2021-02-26 23:59:59,33.4978,28.104,31.1437,31.3461,5147313877.8,28635864215.63
191,Polkadot,DOT,2021-02-27 23:59:59,35.5241,31.3963,31.3963,33.4494,4507278635.87,30567858010.02
192,Polkadot,DOT,2021-02-28 23:59:59,34.6082,29.9631,33.4545,33.6073,4567616883.15,30723422512.26
193,Polkadot,DOT,2021-03-01 23:59:59,35.5849,33.1907,33.6432,35.5849,3311498739.4,32539365963.27
194,Polkadot,DOT,2021-03-02 23:59:59,37.7564,34.5924,35.5888,36.1531,3752858101.24,33066586008.22
195,Polkadot,DOT,2021-03-03 23:59:59,38.5485,36.1574,36.1583,37.0433,2683665083.79,33889450251.91
196,Polkadot,DOT,2021-03-04 23:59:59,38.2761,34.4517,37.0383,35.3303,2868268909.18,32332933420.6
197,Polkadot,DOT,2021-03-05 23:59:59,35.3153,31.5801,35.3153,33.7245,3035955286.42,30877097836.37
198,Polkadot,DOT,2021-03-06 23:59:59,34.1544,32.1822,33.685,33.4337,1637892895.95,30620375379.21
199,Polkadot,DOT,2021-03-07 23:59:59,35.2199,33.395,33.4338,35.1887,1607577505.58,32235883114.93
200,Polkadot,DOT,2021-03-08 23:59:59,35.4919,33.5098,35.1796,34.9138,1855547495.04,31990861423.19
201,Polkadot,DOT,2021-03-09 23:59:59,38.7479,34.6021,34.9309,38.1942,3020766952.0,35076916391.58
202,Polkadot,DOT,2021-03-10 23:59:59,39.4156,36.4391,38.1792,37.5669,3143656899.47,34509354021.94
203,Polkadot,DOT,2021-03-11 23:59:59,37.9715,35.9574,37.5432,36.8825,2563507906.06,33892867857.74
204,Polkadot,DOT,2021-03-12 23:59:59,37.4277,34.6855,36.8896,35.987,2198904040.29,33082975404.6
205,Polkadot,DOT,2021-03-13 23:59:59,38.1532,34.8098,35.9887,37.1578,2115307643.49,34191013935.63
206,Polkadot,DOT,2021-03-14 23:59:59,37.8716,36.3374,37.1701,36.5793,1640191647.25,33665914792.95
207,Polkadot,DOT,2021-03-15 23:59:59,38.3817,34.1333,36.5611,34.3575,2905566504.07,31628536887.08
208,Polkadot,DOT,2021-03-16 23:59:59,35.4533,32.2418,34.3434,35.4308,2518683413.53,32624297093.15
209,Polkadot,DOT,2021-03-17 23:59:59,36.3584,34.5626,35.436,36.1414,2111418087.32,33288119794.46
210,Polkadot,DOT,2021-03-18 23:59:59,36.9462,35.4551,36.1085,35.5172,1639504239.58,32732241793.54
211,Polkadot,DOT,2021-03-19 23:59:59,38.9668,34.8902,35.4981,38.2727,2491198971.33,35283417850.39
212,Polkadot,DOT,2021-03-20 23:59:59,40.1315,37.3362,38.289,37.3505,2133559564.74,34442160748.89
213,Polkadot,DOT,2021-03-21 23:59:59,38.1542,36.1999,37.3563,36.7936,1930244844.86,33936891287.49
214,Polkadot,DOT,2021-03-22 23:59:59,37.7839,35.4029,36.793,35.5375,1929884756.43,32787171367.22
215,Polkadot,DOT,2021-03-23 23:59:59,36.4021,34.2651,35.5069,34.4605,1728982594.54,31800924930.32
216,Polkadot,DOT,2021-03-24 23:59:59,36.149,28.3384,34.4523,30.4364,2729222673.09,28093491362.71
217,Polkadot,DOT,2021-03-25 23:59:59,31.235,28.6682,30.3632,29.9822,3433822539.93,27682831355.53
218,Polkadot,DOT,2021-03-26 23:59:59,33.4386,29.9361,29.9691,33.2004,1735749438.55,30664937494.58
219,Polkadot,DOT,2021-03-27 23:59:59,33.5327,31.231,33.2017,32.661,1518535915.94,30174087038.95
220,Polkadot,DOT,2021-03-28 23:59:59,33.2473,31.4678,32.6422,32.2979,1138942373.37,29845818892.47
221,Polkadot,DOT,2021-03-29 23:59:59,34.6886,31.8591,32.2941,34.3736,1639815517.44,31772348772.06
222,Polkadot,DOT,2021-03-30 23:59:59,34.7823,33.6128,34.3646,34.0669,1281200870.73,31495837001.62
223,Polkadot,DOT,2021-03-31 23:59:59,38.1957,33.5156,34.0751,37.027,3527967413.44,34243351177.28
224,Polkadot,DOT,2021-04-01 23:59:59,38.9946,36.1929,37.0918,37.6729,2811720573.94,34849767583.84
225,Polkadot,DOT,2021-04-02 23:59:59,41.38,36.8937,37.634,41.1643,2824216498.29,38097210601.74
226,Polkadot,DOT,2021-04-03 23:59:59,46.8527,41.0714,41.1818,41.646,5242091095.66,38552114088.77
227,Polkadot,DOT,2021-04-04 23:59:59,45.2177,41.0773,41.6128,44.6522,3120632808.86,41344587411.56
228,Polkadot,DOT,2021-04-05 23:59:59,45.8486,42.255,44.6659,45.7972,2937995181.74,42409475220.11
229,Polkadot,DOT,2021-04-06 23:59:59,46.2287,41.8638,45.8099,43.4302,3105511688.65,40227628838.66
230,Polkadot,DOT,2021-04-07 23:59:59,43.4764,38.0466,43.4207,39.594,3804483298.25,36684028923.98
231,Polkadot,DOT,2021-04-08 23:59:59,41.5055,39.3538,39.6267,41.366,1864637395.2,38338014017.9
